srvy_yr;srvy_wve_nm;mode;network;geography;measures;rate;text_rate
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC006;NC_RATE_CNCSSN_MISUSE;0.92;0.92%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC007;CMPLNCE_RATE;95.42;95.42%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_TTL;4.58;4.58%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_NO_TCKT;3.78;3.78%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC007;NC_RATE_CNCSSN_MISUSE;0.8;0.80%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC008;CMPLNCE_RATE;95.53;93.53%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_TTL;6.47;6.47%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_NO_TCKT;4.14;4.14%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC008;NC_RATE_CNCSSN_MISUSE;2.34;2.34%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC009;CMPLNCE_RATE;93.8;93.80%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_TTL;6.2;6.20%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_NO_TCKT;5.52;5.52%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC009;NC_RATE_CNCSSN_MISUSE;0.68;0.68%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC010;CMPLNCE_RATE;95.37;95.37%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_TTL;4.63;4.63%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_NO_TCKT;2.73;2.73%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC010;NC_RATE_CNCSSN_MISUSE;1.89;1.89%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC012;CMPLNCE_RATE;95.45;95.45%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC012;NC_RATE_TTL;4.55;4.55%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC012;NC_RATE_NO_TCKT;3.5;3.50%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC012;NC_RATE_CNCSSN_MISUSE;1.05;1.05%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC013;CMPLNCE_RATE;88.92;88.92%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC013;NC_RATE_TTL;11.08;11.08%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC013;NC_RATE_NO_TCKT;8.67;8.67%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC013;NC_RATE_CNCSSN_MISUSE;2.41;2.41%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC014;CMPLNCE_RATE;95.49;95.49%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC014;NC_RATE_TTL;4.51;4.51%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC014;NC_RATE_NO_TCKT;3.17;3.17%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC014;NC_RATE_CNCSSN_MISUSE;1.34;1.34%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC015;CMPLNCE_RATE;94.51;94.51%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC015;NC_RATE_TTL;5.49;5.49%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC015;NC_RATE_NO_TCKT;3.85;3.85%
2018;nov/18;Bus;Sydney Metropolitan Buses;SMBSC015;NC_RATE_CNCSSN_MISUSE;1.65;1.65%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC001;CMPLNCE_RATE;93.92;93.92%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC001;NC_RATE_TTL;6.08;6.08%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC001;NC_RATE_NO_TCKT;1.58;1.58%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC001;NC_RATE_CNCSSN_MISUSE;4.5;4.50%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC002;CMPLNCE_RATE;88.15;88.15%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC002;NC_RATE_TTL;11.85;11.85%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC002;NC_RATE_NO_TCKT;6.56;6.56%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC002;NC_RATE_CNCSSN_MISUSE;5.29;5.29%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC003;CMPLNCE_RATE;83.27;83.27%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC003;NC_RATE_TTL;16.73;16.73%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC003;NC_RATE_NO_TCKT;12.14;12.14%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC003;NC_RATE_CNCSSN_MISUSE;4.59;4.59%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC004;CMPLNCE_RATE;82.42;82.42%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC004;NC_RATE_TTL;17.58;17.58%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC004;NC_RATE_NO_TCKT;12.39;12.39%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC004;NC_RATE_CNCSSN_MISUSE;5.19;5.19%
2018;nov/18;Bus;Outer Sydney Metro Buses;NISC001;CMPLNCE_RATE;88.68;88.68%
2018;nov/18;Bus;Outer Sydney Metro Buses;NISC001;NC_RATE_TTL;11.32;11.32%
2018;nov/18;Bus;Outer Sydney Metro Buses;NISC001;NC_RATE_NO_TCKT;9.89;9.89%
2018;nov/18;Bus;Outer Sydney Metro Buses;NISC001;NC_RATE_CNCSSN_MISUSE;1.43;1.43%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC006;CMPLNCE_RATE;93.26;93.26%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC006;NC_RATE_TTL;6.74;6.74%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC006;NC_RATE_NO_TCKT;3.9;3.90%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC006;NC_RATE_CNCSSN_MISUSE;2.83;2.83%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC007;CMPLNCE_RATE;83.62;83.62%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC007;NC_RATE_TTL;16.38;16.38%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC007;NC_RATE_NO_TCKT;8.72;8.72%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC007;NC_RATE_CNCSSN_MISUSE;7.66;7.66%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC008;CMPLNCE_RATE;90.84;90.84%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_TTL;9.16;9.16%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_NO_TCKT;6.99;6.99%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC008;NC_RATE_CNCSSN_MISUSE;2.16;2.16%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC009;CMPLNCE_RATE;95.84;95.84%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_TTL;4.16;4.16%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_NO_TCKT;3.58;3.58%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC009;NC_RATE_CNCSSN_MISUSE;0.57;0.57%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC010;CMPLNCE_RATE;95.66;95.66%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_TTL;4.34;4.34%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_NO_TCKT;0.94;0.94%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC010;NC_RATE_CNCSSN_MISUSE;3.4;3.40%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC011;CMPLNCE_RATE;94.73;94.73%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_TTL;5.27;5.27%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_NO_TCKT;3.98;3.98%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC011;NC_RATE_CNCSSN_MISUSE;1.29;1.29%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC012;CMPLNCE_RATE;98.32;98.32%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_TTL;1.68;1.68%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_NO_TCKT;0.93;0.93%
2018;nov/18;Bus;Outer Sydney Metro Buses;OSMBSC012;NC_RATE_CNCSSN_MISUSE;0.74;0.74%
2018;nov/18;Ferry;Sydney Ferries;F1 - Manly;CMPLNCE_RATE;96.7;96.70%
2018;nov/18;Ferry;Sydney Ferries;F1 - Manly;NC_RATE_TTL;3.3;3.30%
2018;nov/18;Ferry;Sydney Ferries;F1 - Manly;NC_RATE_NO_TCKT;2.17;2.17%
2018;nov/18;Ferry;Sydney Ferries;F1 - Manly;NC_RATE_CNCSSN_MISUSE;1.13;1.13%
2018;nov/18;Ferry;Sydney Ferries;F2 - Taronga Zoo;CMPLNCE_RATE;93.13;93.13%
2018;nov/18;Ferry;Sydney Ferries;F2 - Taronga Zoo;NC_RATE_TTL;6.87;6.87%
2018;nov/18;Ferry;Sydney Ferries;F2 - Taronga Zoo;NC_RATE_NO_TCKT;5.83;5.83%
2018;nov/18;Ferry;Sydney Ferries;F2 - Taronga Zoo;NC_RATE_CNCSSN_MISUSE;1.04;1.04%
2018;nov/18;Ferry;Sydney Ferries;F3 - Parramatta River;CMPLNCE_RATE;95.52;92.52%
2018;nov/18;Ferry;Sydney Ferries;F3 - Parramatta River;NC_RATE_TTL;7.48;7.48%
2018;nov/18;Ferry;Sydney Ferries;F3 - Parramatta River;NC_RATE_NO_TCKT;6.32;6.32%
2018;nov/18;Ferry;Sydney Ferries;F3 - Parramatta River;NC_RATE_CNCSSN_MISUSE;1.15;1.15%
2018;nov/18;Ferry;Sydney Ferries;F4 - Cross Harbour ;CMPLNCE_RATE;91.71;91.71%
2018;nov/18;Ferry;Sydney Ferries;F4 - Cross Harbour ;NC_RATE_TTL;8.29;8.29%
2018;nov/18;Ferry;Sydney Ferries;F4 - Cross Harbour ;NC_RATE_NO_TCKT;7.78;7.78%
2018;nov/18;Ferry;Sydney Ferries;F4 - Cross Harbour ;NC_RATE_CNCSSN_MISUSE;0.51;0.51%
2018;nov/18;Ferry;Sydney Ferries;F5 - Neutral Bay;CMPLNCE_RATE;94.9;94.90%
2018;nov/18;Ferry;Sydney Ferries;F5 - Neutral Bay;NC_RATE_TTL;5.1;5.10%
2018;nov/18;Ferry;Sydney Ferries;F5 - Neutral Bay;NC_RATE_NO_TCKT;4.19;4.19%
2018;nov/18;Ferry;Sydney Ferries;F5 - Neutral Bay;NC_RATE_CNCSSN_MISUSE;0.91;0.91%
2018;nov/18;Ferry;Sydney Ferries;F6 - Mosman Bay;CMPLNCE_RATE;97.19;97.19%
2018;nov/18;Ferry;Sydney Ferries;F6 - Mosman Bay;NC_RATE_TTL;2.81;2.81%
2018;nov/18;Ferry;Sydney Ferries;F6 - Mosman Bay;NC_RATE_NO_TCKT;1.93;1.93%
2018;nov/18;Ferry;Sydney Ferries;F6 - Mosman Bay;NC_RATE_CNCSSN_MISUSE;0.88;0.88%
2018;nov/18;Ferry;Sydney Ferries;F7 - Double Bay;CMPLNCE_RATE;94.9;94.90%
2018;nov/18;Ferry;Sydney Ferries;F7 - Double Bay;NC_RATE_TTL;5.1;5.10%
2018;nov/18;Ferry;Sydney Ferries;F7 - Double Bay;NC_RATE_NO_TCKT;4.78;4.78%
2018;nov/18;Ferry;Sydney Ferries;F7 - Double Bay;NC_RATE_CNCSSN_MISUSE;0.32;0.32%
2018;nov/18;Ferry;Sydney Ferries;F8 - Cockatoo Island;CMPLNCE_RATE;96.2;96.20%
2018;nov/18;Ferry;Sydney Ferries;F8 - Cockatoo Island;NC_RATE_TTL;3.8;3.80%
2018;nov/18;Ferry;Sydney Ferries;F8 - Cockatoo Island;NC_RATE_NO_TCKT;3.25;3.25%
2018;nov/18;Ferry;Sydney Ferries;F8 - Cockatoo Island;NC_RATE_CNCSSN_MISUSE;0.56;0.56%
2018;nov/18;Train;Sydney Trains;T4 - Eastern Suburbs Line;CMPLNCE_RATE;95.63;95.63%
2018;nov/18;Train;Sydney Trains;T4 - Eastern Suburbs Line;NC_RATE_TTL;2.2;2.20%
2018;nov/18;Train;Sydney Trains;T4 - Eastern Suburbs Line;NC_RATE_NO_TCKT;2.22;2.22%
2018;nov/18;Train;Sydney Trains;T4 - Eastern Suburbs Line;NC_RATE_CNCSSN_MISUSE;2.78;2.78%
2018;nov/18;Train;Sydney Trains;T4 - Illawarra Line;CMPLNCE_RATE;94.17;94.17%
2018;nov/18;Train;Sydney Trains;T4 - Illawarra Line;NC_RATE_TTL;2.59;2.59%
2018;nov/18;Train;Sydney Trains;T4 - Illawarra Line;NC_RATE_NO_TCKT;5.35;5.35%
2018;nov/18;Train;Sydney Trains;T4 - Illawarra Line;NC_RATE_CNCSSN_MISUSE;1.81;1.81%
2018;nov/18;Total network;Total network;Total network;CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;93.69;93.69%
2018;nov/18;Total network;Total network;Total network;NC_RATE_TTL_95CI_LOWER_LMT;4.82;4.82%
2018;nov/18;Total network;Total network;Total network;NC_RATE_WKEND_95CI_LOWER_LMT;4.73;4.73%
2018;nov/18;Total network;Total network;Total network;NC_RATE_WKDY_95CI_LOWER_LMT;4.67;4.67%
2018;nov/18;Total network;Total network;Total network;NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;3.58;3.58%
2018;nov/18;Total network;Total network;Total network;NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;4.3;4.30%
2018;nov/18;Total network;Total network;Total network;NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;5.44;5.44%
2018;nov/18;Total network;Total network;Total network;NC_RATE_NO_TCKT_FREE_95CI_LOWER_LMT;0.82;0.82%
2018;nov/18;Total network;Total network;Total network;NC_RATE_NO_TCKT_EVDD_95CI_LOWER_LMT;2.79;2.79%
2018;nov/18;Total network;Total network;Total network;NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.67;3.67%
2018;nov/18;Total network;Total network;Total network;NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.16;1.16%
2018;nov/18;Train;Train (Total);Train (Total);CMPLNCE_RATE_95CI_LOWER_LMT;94.85;94.85%
2018;nov/18;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKEND_95CI_LOWER_LMT;93.63;93.63%
2018;nov/18;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_95CI_LOWER_LMT;94.92;94.92%
2018;nov/18;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;95.1;95.10%
2018;nov/18;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;94.96;94.96%
2018;nov/18;Train;Train (Total);Train (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;92.88;92.88%
2018;nov/18;Train;Train (Total);Train (Total);NC_RATE_TTL_95CI_LOWER_LMT;4.09;4.09%
2018;nov/18;Train;Train (Total);Train (Total);NC_RATE_WKEND_95CI_LOWER_LMT;4.47;4.47%
2018;nov/18;Train;Train (Total);Train (Total);NC_RATE_WKDY_95CI_LOWER_LMT;3.86;3.86%
2018;nov/18;Train;Train (Total);Train (Total);NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;3.06;3.06%
2018;nov/18;Train;Train (Total);Train (Total);NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;2.99;2.99%
2018;nov/18;Train;Train (Total);Train (Total);NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;4.62;4.62%
2018;nov/18;Train;Train (Total);Train (Total);NC_RATE_NO_TCKT_FREE_95CI_LOWER_LMT;0.66;0.66%
2018;nov/18;Train;Train (Total);Train (Total);NC_RATE_NO_TCKT_EVDD_95CI_LOWER_LMT;2.38;2.38%
2018;nov/18;Train;Train (Total);Train (Total);NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.03;3.03%
2018;nov/18;Train;Train (Total);Train (Total);NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.93;0.93%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_95CI_LOWER_LMT;94.99;94.99%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKEND_95CI_LOWER_LMT;93.9;93.90%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_95CI_LOWER_LMT;95.03;95.03%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;95;95.00%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;94.96;94.96%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;93.3;93.30%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_TTL_95CI_LOWER_LMT;3.86;3.86%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_WKEND_95CI_LOWER_LMT;4.07;4.07%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_WKDY_95CI_LOWER_LMT;3.65;3.65%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;2.99;2.99%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;2.81;2.81%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;4.01;4.01%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_NO_TCKT_FREE_95CI_LOWER_LMT;0.62;0.62%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_NO_TCKT_EVDD_95CI_LOWER_LMT;2.2;2.20%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_NO_TCKT_95CI_LOWER_LMT;2.79;2.79%
2018;nov/18;Train;Sydney Trains;Sydney Trains (Total);NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.92;0.92%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_95CI_LOWER_LMT;92.59;92.59%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKEND_95CI_LOWER_LMT;89.01;89.01%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_95CI_LOWER_LMT;92.88;92.88%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;94.57;94.57%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;93.04;93.04%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;86.46;86.46%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_TTL_95CI_LOWER_LMT;5.18;5.18%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKEND_95CI_LOWER_LMT;6.14;6.14%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_95CI_LOWER_LMT;4.63;4.63%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;2.28;2.28%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;2.71;2.71%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;7.47;7.47%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_NO_TCKT_FREE_95CI_LOWER_LMT;0.81;0.81%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_NO_TCKT_EVDD_95CI_LOWER_LMT;3.23;3.23%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_NO_TCKT_95CI_LOWER_LMT;4.21;4.21%
2018;nov/18;Train;NSW TrainLink - Intercity;NSW TrainLink - Intercity (Total);NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;0.75;0.75%
2018;nov/18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_95CI_LOWER_LMT;93.09;93.09%
2018;nov/18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_WKEND_95CI_LOWER_LMT;92.74;92.74%
2018;nov/18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_WKDY_95CI_LOWER_LMT;93.08;93.08%
2018;nov/18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;93.71;93.71%
2018;nov/18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;91.79;91.79%
2018;nov/18;Bus;Bus (Total);Bus (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;91.81;91.81%
2018;nov/18;Bus;Bus (Total);Bus (Total);NC_RATE_TTL_95CI_LOWER_LMT;5.33;5.33%
2018;nov/18;Bus;Bus (Total);Bus (Total);NC_RATE_WKEND_95CI_LOWER_LMT;3.96;3.96%
2018;nov/18;Bus;Bus (Total);Bus (Total);NC_RATE_WKDY_95CI_LOWER_LMT;5.29;5.29%
2018;nov/18;Bus;Bus (Total);Bus (Total);NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;3.51;3.51%
2018;nov/18;Bus;Bus (Total);Bus (Total);NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;5.29;5.29%
2018;nov/18;Bus;Bus (Total);Bus (Total);NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;5.73;5.73%
2018;nov/18;Bus;Bus (Total);Bus (Total);NC_RATE_NO_TCKT_FREE_95CI_LOWER_LMT;0.91;0.91%
2018;nov/18;Bus;Bus (Total);Bus (Total);NC_RATE_NO_TCKT_EVDD_95CI_LOWER_LMT;3.04;3.04%
2018;nov/18;Bus;Bus (Total);Bus (Total);NC_RATE_NO_TCKT_95CI_LOWER_LMT;4.05;4.05%
2018;nov/18;Bus;Bus (Total);Bus (Total);NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.14;1.14%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);CMPLNCE_RATE_95CI_LOWER_LMT;93.49;93.49%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);CMPLNCE_RATE_WKEND_95CI_LOWER_LMT;93.45;93.45%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);CMPLNCE_RATE_WKDY_95CI_LOWER_LMT;93.28;93.28%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;94.02;94.02%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;91.94;91.94%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;91.79;91.79%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);NC_RATE_TTL_95CI_LOWER_LMT;5.01;5.01%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);NC_RATE_WKEND_95CI_LOWER_LMT;3.92;3.92%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);NC_RATE_WKDY_95CI_LOWER_LMT;5.01;5.01%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);NC_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;3.06;3.06%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);NC_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;5.01;5.01%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);NC_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;5.57;5.57%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);NC_RATE_NO_TCKT_FREE_95CI_LOWER_LMT;0.79;0.79%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);NC_RATE_NO_TCKT_EVDD_95CI_LOWER_LMT;2.88;2.88%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);NC_RATE_NO_TCKT_95CI_LOWER_LMT;3.8;3.80%
2018;nov/18;Bus;Sydney Metropolitan Buses;Sydney Metro Bus (Total);NC_RATE_CNCSSN_MISUSE_95CI_LOWER_LMT;1.03;1.03%
2018;nov/18;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);CMPLNCE_RATE_95CI_LOWER_LMT;88.81;88.81%
2018;nov/18;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);CMPLNCE_RATE_WKEND_95CI_LOWER_LMT;91.17;91.17%
2018;nov/18;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);CMPLNCE_RATE_WKDY_95CI_LOWER_LMT;88.24;88.24%
2018;nov/18;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);CMPLNCE_RATE_WKDY_AM_PEAK_95CI_LOWER_LMT;85.26;85.26%
2018;nov/18;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);CMPLNCE_RATE_WKDY_PM_PEAK_95CI_LOWER_LMT;86.59;86.59%
2018;nov/18;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);CMPLNCE_RATE_WKDY_OFF_PEAK_95CI_LOWER_LMT;90.29;9029.00%
2018;nov/18;Bus;Outer Sydney Metro Buses;Outer Sydney Metro Bus (Total);NC_RATE_TTL_95CI_LOWER_LMT;8.28;8.28%
